hexagon_id,latency_ms,normalized_score
871f914c4ffffff,,
871845c04ffffff,,
871f962e6ffffff,,
871f91106ffffff,,
871845846ffffff,35.5,0.645
87186c6caffffff,,
871f82ba4ffffff,,
873962aedffffff,,
87396c68effffff,,
87186cb2bffffff,,
871f96389ffffff,100.0,0.0
871fb366cffffff,74.0,0.26
87396c731ffffff,,
873962b90ffffff,,
87186302dffffff,,
871f9160affffff,26.0,0.74
871845d4affffff,,
871f9642cffffff,,
871f82ceaffffff,,
87396c22dffffff,,
871fb3168ffffff,,
87186cc71ffffff,,
8718630d0ffffff,,
871f916adffffff,,
871fb37b2ffffff,,
871f82d8dffffff,,
871871a93ffffff,38.0,0.62
87186cd14ffffff,,
871863173ffffff,34.0,0.66
871f91750ffffff,,
871f96572ffffff,,
871fb3855ffffff,,
87396c91affffff,37.0,0.63
871863216ffffff,,
871f96615ffffff,,
871f9ac04ffffff,,
871f91063ffffff,71.0,0.29
871f91896ffffff,36.0,0.64
871fb399bffffff,56.0,0.44
87396ca60ffffff,24.0,0.76
8718680dbffffff,,
87186335cffffff,,
871f9675bffffff,,
87396cb03ffffff,39.0,0.61
871fb3ae1ffffff,,
871868221ffffff,,
87396cba6ffffff,,
873963005ffffff,77.0,0.23
87186d043ffffff,,
8718634a2ffffff,,
871f968a1ffffff,,
8718713a6ffffff,40.0,0.6
87396c18affffff,,
871fb30c5ffffff,,
871fb3b84ffffff,30.333333333333332,0.6966666666666668
8718682c4ffffff,,
87396cc49ffffff,,
8739630a8ffffff,,
87186d0e6ffffff,,
871863545ffffff,37.0,0.63
871f91b22ffffff,39.0,0.61
871f96944ffffff,,
87396ccecffffff,,
87396314bffffff,,
87186d189ffffff,,
871fb3ccaffffff,,
87186840affffff,,
87186c584ffffff,,
87186d22cffffff,,
871f91c68ffffff,,
87186368bffffff,25.0,0.75
871fb3d6dffffff,,
871f96a8affffff,26.0,0.74
8718684adffffff,22.0,0.78
873963291ffffff,,
871f91d0bffffff,37.0,0.63
87186372effffff,30.25,0.6975
871f96b2dffffff,,
871868550ffffff,,
873963334ffffff,,
87186d372ffffff,,
871f91daeffffff,,
87186d415ffffff,,
871871303ffffff,,
871fb3022ffffff,,
871863874ffffff,,
871f96c73ffffff,,
87396d01bffffff,90.0,0.1
871868696ffffff,,
87194820dffffff,,
871f96d16ffffff,,
87396351dffffff,,
8719482b0ffffff,,
87186d55bffffff,,
871fb409cffffff,29.0,0.71
87396d161ffffff,,
871948353ffffff,,
871863a5dffffff,,
87396d204ffffff,,
87186c4e1ffffff,,
873963663ffffff,,
87186d6a1ffffff,,
871f920ddffffff,,
871863b00ffffff,,
87184681dffffff,,
871868922ffffff,31.0,0.69
873963706ffffff,,
87186d744ffffff,38.0,0.62
871f92180ffffff,49.0,0.51
871863ba3ffffff,,
8718468c0ffffff,,
871fb4285ffffff,51.09090909090909,0.4890909090909091
87396d34affffff,,
8739637a9ffffff,,
871f92223ffffff,,
871f8255affffff,,
871871260ffffff,37.0,0.63
87396c044ffffff,34.0,0.66
871f95c9cffffff,,
871863c46ffffff,,
871846963ffffff,,
871868a68ffffff,,
871fb4328ffffff,26.733333333333334,0.7326666666666667
87396384cffffff,38.0,0.62
87186d88affffff,,
871f922c6ffffff,,
871863ce9ffffff,,
871868b0bffffff,38.0,0.62
87396d490ffffff,31.5,0.685
871f839a6ffffff,,
87186d92dffffff,,
871f92369ffffff,80.0,0.2
871863d8cffffff,35.0,0.65
871868baeffffff,,
871fb446effffff,23.22222222222222,0.7677777777777777
87396d533ffffff,,
873963992ffffff,,
871f9240cffffff,,
871868c51ffffff,,
871fb4511ffffff,40.0,0.6
873963a35ffffff,,
87186da73ffffff,,
871868cf4ffffff,19.0,0.81
871fb45b4ffffff,30.0,0.7
873963ad8ffffff,20.0,0.8
87186db16ffffff,,
871f92552ffffff,,
873975b42ffffff,,
87194d68dffffff,40.5,0.595
87396d71cffffff,,
87396899dffffff,,
871846d35ffffff,86.0,0.14
873963c1effffff,,
87186dc5cffffff,,
871f92698ffffff,,
873968a40ffffff,,
871fb479dffffff,18.333333333333332,0.8166666666666668
87396d862ffffff,,
873963cc1ffffff,,
871948a54ffffff,,
873968ae3ffffff,31.333333333333332,0.6866666666666668
87396d905ffffff,,
871fb4840ffffff,,
87186c39bffffff,,
873963d64ffffff,,
87186dda2ffffff,,
873968b86ffffff,19.5,0.805
871869023ffffff,,
87396d9a8ffffff,,
871fb48e3ffffff,,
871948b9affffff,,
871f92881ffffff,,
871f9c422ffffff,,
8718690c6ffffff,,
871fb4986ffffff,,
87396da4bffffff,,
871f92924ffffff,,
871869169ffffff,35.5,0.645
871fb4a29ffffff,,
87396235dffffff,,
871f82414ffffff,,
871f95b56ffffff,,
871f84004ffffff,,
87396daeeffffff,,
87186920cffffff,,
871fb4accffffff,,
87396db91ffffff,,
871f92a6affffff,48.0,0.52
87186e02effffff,,
871fa61acffffff,49.25,0.5075
873964093ffffff,45.0,0.55
87396dc34ffffff,,
871f8414affffff,,
871f92b0dffffff,,
87186e0d1ffffff,,
871f90d34ffffff,,
871869352ffffff,,
873964136ffffff,,
871fb4c12ffffff,,
871f92bb0ffffff,,
87186e174ffffff,,
871fa62f2ffffff,39.0,0.61
871fb4cb5ffffff,,
871f84290ffffff,,
871f92c53ffffff,,
871869498ffffff,,
871fb4d58ffffff,,
871f84333ffffff,,
871f92cf6ffffff,,
8719490b2ffffff,,
871f92d99ffffff,,
871f95ab3ffffff,,
871fb2d96ffffff,,
87186e35dffffff,,
871fa64dbffffff,,
873969141ffffff,54.30769230769231,0.45692307692307693
871949155ffffff,,
87186e400ffffff,,
873964465ffffff,,
871f8451cffffff,,
871869681ffffff,71.0,0.29
87186e4a3ffffff,,
871fa6621ffffff,,
871869724ffffff,,
873964508ffffff,,
87194929bffffff,,
871fb0265ffffff,,
8718626b4ffffff,,
871f90c91ffffff,,
87186c255ffffff,,
87186e546ffffff,,
871fa66c4ffffff,,
8739645abffffff,,
871f84662ffffff,,
871fb0308ffffff,,
871f93025ffffff,28.0,0.72
871864a48ffffff,,
87186986affffff,,
87396464effffff,35.0,0.65
871f84705ffffff,,
871fb512affffff,,
871fb03abffffff,,
871f930c8ffffff,,
873975959ffffff,,
871f95a10ffffff,,
871fb2cf3ffffff,,
87186e68cffffff,,
87186990dffffff,,
8739646f1ffffff,,
871f847a8ffffff,,
871949484ffffff,,
871fb044effffff,,
871f9316bffffff,,
871f9cd0cffffff,37.0,0.63
873969513ffffff,,
8718699b0ffffff,,
873964794ffffff,,
871fb5270ffffff,,
871f8484bffffff,32.1875,0.678125
871862611ffffff,,
87184532effffff,,
87186c1b2ffffff,26.0,0.74
871fb04f1ffffff,76.0,0.24
871f9320effffff,39.0,0.61
871869a53ffffff,35.0,0.65
871fb5313ffffff,33.0,0.67
871f848eeffffff,,
871fb0594ffffff,,
87186e875ffffff,,
871f932b1ffffff,,
871869af6ffffff,,
8739648daffffff,,
871fb53b6ffffff,,
87194966dffffff,,
871f84991ffffff,,
871f9596dffffff,49.0,0.51
871fb2c50ffffff,,
87186e918ffffff,,
871f93354ffffff,,
871869b99ffffff,,
871fb5459ffffff,,
871949710ffffff,23.666666666666668,0.7633333333333333
871f84a34ffffff,,
871fb06daffffff,,
873964a20ffffff,,
8719497b3ffffff,,
87186009bffffff,33.0,0.67
87184c959ffffff,,
87186ea5effffff,,
871f9349affffff,,
873969842ffffff,,
871f90b4bffffff,,
873964ac3ffffff,,
871949856ffffff,,
871fb0820ffffff,42.0,0.58
87186eb01ffffff,,
8739698e5ffffff,31.0,0.69
871869d82ffffff,,
873964b66ffffff,,
871fb5642ffffff,,
871f84c1dffffff,,
871fb08c3ffffff,,
87186eba4ffffff,21.0,0.79
873969988ffffff,,
871865003ffffff,,
871fa6d22ffffff,24.25,0.7575
871fb56e5ffffff,,
871f82188ffffff,,
871f958caffffff,,
871fb2badffffff,,
873964c09ffffff,51.0,0.49
871f84cc0ffffff,,
871860284ffffff,,
87194999cffffff,25.75,0.7425
87184cb42ffffff,,
871fb0966ffffff,20.333333333333332,0.7966666666666667
871f93683ffffff,,
8718650a6ffffff,31.0,0.69
873969a2bffffff,31.25,0.6875
871fb5788ffffff,,
873964cacffffff,,
871f84d63ffffff,,
871fa2046ffffff,,
8718624cbffffff,,
871f90aa8ffffff,,
87186c06cffffff,,
871fb0a09ffffff,,
871f93726ffffff,,
87186eceaffffff,,
871865149ffffff,20.0,0.8
871fb582bffffff,68.0,0.32
871949ae2ffffff,,
871fa20e9ffffff,,
871fb0aacffffff,,
87186ed8dffffff,,
873969b71ffffff,43.6,0.564
871fb58ceffffff,33.0,0.67
871949b85ffffff,,
871fa218cffffff,,
871f820e5ffffff,,
871fb2b0affffff,,
87186046dffffff,33.0,0.67
87186a00effffff,27.666666666666668,0.7233333333333333
87396e993ffffff,30.25,0.6975
871f9386cffffff,14.0,0.86
873960073ffffff,,
871f8012affffff,,
873969c14ffffff,,
871fb5971ffffff,21.0,0.79
871949c28ffffff,30.285714285714285,0.6971428571428572
871860510ffffff,,
873960116ffffff,34.142857142857146,0.6585714285714286
871865332ffffff,,
871949ccbffffff,,
871fb5a14ffffff,,
871845145ffffff,34.0,0.66
87194bb40ffffff,,
871f9a5a6ffffff,,
873966dadffffff,,
871f90a05ffffff,,
871fa22d2ffffff,,
87186a154ffffff,,
871fb0c95ffffff,,
871f939b2ffffff,,
873969d5affffff,31.0,0.69
871f85092ffffff,40.5,0.595
871949d6effffff,26.857142857142858,0.7314285714285714
871860656ffffff,28.333333333333332,0.7166666666666667
871f93a55ffffff,28.0,0.72
87396025cffffff,23.0,0.77
871f80313ffffff,,
871f82042ffffff,32.0,0.68
871f95784ffffff,,
871fa2418ffffff,,
871fb5b5affffff,,
871f85135ffffff,27.0,0.73
87186a29affffff,,
871f803b6ffffff,34.0,0.66
87186551bffffff,51.9,0.48100000000000004
873965121ffffff,,
87184d05affffff,,
87186079cffffff,36.81818181818182,0.6318181818181818
871f93b9bffffff,,
8739603a2ffffff,,
871f80459ffffff,,
871fb5ca0ffffff,,
871fa255effffff,,
871f9a503ffffff,,
87194ba9dffffff,,
873966d0affffff,,
871f90962ffffff,,
87396ed65ffffff,33.333333333333336,0.6666666666666665
871865661ffffff,,
873960445ffffff,,
871fb5d43ffffff,,
871fa2601ffffff,,
87184d1a0ffffff,,
8718608e2ffffff,,
871f8531effffff,46.0,0.54
871f93ce1ffffff,,
8739604e8ffffff,44.0,0.56
871865704ffffff,,
87396530affffff,,
871f956e1ffffff,,
87184d243ffffff,,
871fa26a4ffffff,37.0,0.63
87186a526ffffff,,
871f93d84ffffff,,
87396058bffffff,,
871f80642ffffff,,
8739653adffffff,,
87184d2e6ffffff,56.0,0.44
871f85464ffffff,27.2,0.728
871860a28ffffff,,
871fb110affffff,,
87396062effffff,,
87186584affffff,,
871f806e5ffffff,,
873965450ffffff,,
871f9a460ffffff,,
8718622e2ffffff,,
871f86d1effffff,,
87184d389ffffff,,
871860acbffffff,,
87186a66cffffff,,
871fb11adffffff,,
8718658edffffff,,
8739606d1ffffff,,
871f80788ffffff,,
8739654f3ffffff,,
871f855aaffffff,38.0,0.62
871860b6effffff,,
87184d42cffffff,,
871fa288dffffff,,
871fb1250ffffff,,
871fb2921ffffff,27.0,0.73
873960774ffffff,,
871f8082bffffff,,
871865990ffffff,,
873965596ffffff,,
871fb6072ffffff,,
871860c11ffffff,19.0,0.81
871fa2930ffffff,,
871f94010ffffff,,
871fb12f3ffffff,,
871865a33ffffff,,
871f808ceffffff,,
871fb6115ffffff,,
87186a855ffffff,,
87184d572ffffff,,
871860cb4ffffff,37.0,0.63
871f9081cffffff,,
871f940b3ffffff,,
871fb1396ffffff,,
871f80971ffffff,,
871865ad6ffffff,,
8739656dcffffff,,
871f85793ffffff,20.5,0.795
87184d615ffffff,,
871f94156ffffff,30.0,0.7
87396095dffffff,35.0,0.65
871f80a14ffffff,,
871fb625bffffff,,
87186a99bffffff,,
871fb14dcffffff,,
873960a00ffffff,,
871865c1cffffff,,
871849cdbffffff,31.6,0.684
873961da2ffffff,,
871f9559bffffff,,
873965822ffffff,,
87184d75bffffff,,
871f9429cffffff,,
873960aa3ffffff,27.0,0.73
871f80b5affffff,,
8739658c5ffffff,,
871fb63a1ffffff,,
87186aae1ffffff,,
871fb1622ffffff,,
873960b46ffffff,,
871865d62ffffff,,
873965968ffffff,33.0,0.67
871fb6444ffffff,32.0,0.68
873966b21ffffff,,
87184d8a1ffffff,23.0,0.77
871fa2d02ffffff,,
87186ab84ffffff,,
871fb16c5ffffff,,
871f80ca0ffffff,,
873965a0bffffff,,
871861086ffffff,,
87184d944ffffff,,
871fa2da5ffffff,,
871f94485ffffff,,
871fb1768ffffff,,
871f80d43ffffff,38.375,0.61625
873960c8cffffff,,
871f9e026ffffff,,
873965aaeffffff,,
871f81db6ffffff,,
871fb658affffff,,
871861129ffffff,,
87186accaffffff,,
871f94528ffffff,,
871fb180bffffff,,
873965b51ffffff,47.0,0.53
871fb662dffffff,34.0,0.66
87184da8affffff,,
87186ad6dffffff,,
871f85c08ffffff,44.0,0.56
871fb18aeffffff,,
871f9e16cffffff,,
871fb66d0ffffff,,
87184db2dffffff,,
871f85cabffffff,,
87186bc9affffff,24.0,0.76
871f86b35ffffff,,
871f906d6ffffff,36.0,0.64
871f9466effffff,,
871fb1951ffffff,27.0,0.73
871fb6773ffffff,,
871861312ffffff,,
871f94711ffffff,28.666666666666668,0.7133333333333333
8718613b5ffffff,,
871fb6816ffffff,,
87184dc73ffffff,,
8718440d2ffffff,33.285714285714285,0.6671428571428573
871f947b4ffffff,,
871861458ffffff,,
871844175ffffff,,
87184dd16ffffff,,
871849b95ffffff,,
873961c5cffffff,,
871f95455ffffff,,
87396105effffff,,
871fb695cffffff,26.11111111111111,0.7388888888888888
87186b09cffffff,39.0,0.61
873961101ffffff,,
871f9e49bffffff,,
87186631dffffff,,
87186159effffff,,
871f9499dffffff,,
871fb1c80ffffff,,
8739611a4ffffff,,
8718490ddffffff,,
871fb6aa2ffffff,,
871861641ffffff,20.0,0.8
87194b76effffff,18.0,0.82
871844d73ffffff,,
871f86a92ffffff,,
871f90633ffffff,30.0,0.7
87184435effffff,,
871f94a40ffffff,,
871fb1d23ffffff,,
871849180ffffff,,
871fb6b45ffffff,,
871f86120ffffff,,
8718616e4ffffff,,
873966069ffffff,,
87186b285ffffff,64.0,0.36
871844401ffffff,,
871fa3403ffffff,29.5,0.705
871f94ae3ffffff,,
871849af2ffffff,,
871f953b2ffffff,,
871fb2695ffffff,,
871f9e684ffffff,,
8739612eaffffff,29.0,0.71
871849223ffffff,,
87396610cffffff,,
87186b328ffffff,,
8718444a4ffffff,,
871fa34a6ffffff,41.857142857142854,0.5814285714285714
871f94b86ffffff,,
87396138dffffff,53.0,0.47
871fb6c8bffffff,28.0,0.72
87186182affffff,,
871f86266ffffff,,
871f94c29ffffff,,
87194b6cbffffff,,
871844cd0ffffff,,
87186bb54ffffff,,
871f90590ffffff,,
873961430ffffff,,
871849369ffffff,,
8718618cdffffff,21.5,0.785
871f86309ffffff,,
871fb6d2effffff,,
873966252ffffff,,
87186b46effffff,,
871f94cccffffff,,
8739614d3ffffff,,
871f9e86dffffff,,
87184940cffffff,35.666666666666664,0.6433333333333334
871f863acffffff,,
873961b16ffffff,,
871861970ffffff,26.0,0.74
8739662f5ffffff,,
87186b511ffffff,39.0,0.61
871fb2052ffffff,,
873961576ffffff,,
871f9e910ffffff,,
871861a13ffffff,35.0,0.65
873966398ffffff,,
871844730ffffff,,
87186b5b4ffffff,,
871fb20f5ffffff,,
871f9e9b3ffffff,,
873961619ffffff,,
871f90093ffffff,24.5,0.755
871861ab6ffffff,,
87194b628ffffff,,
871844c2dffffff,37.0,0.63
87186bab1ffffff,,
873966895ffffff,,
871f8694cffffff,,
871f904edffffff,,
871f864f2ffffff,32.0,0.68
871fb2198ffffff,,
871f86595ffffff,,
871861b59ffffff,,
871f90136ffffff,,
87194b271ffffff,,
871844876ffffff,,
8739664deffffff,,
873966581ffffff,,
871844919ffffff,,
8718499acffffff,,
871f9526cffffff,,
873961a73ffffff,,
87194b314ffffff,,
871fb22deffffff,35.0,0.65
873961802ffffff,,
871f9eb9cffffff,,
87186b840ffffff,,
871f866dbffffff,16.0,0.84
873966624ffffff,,
871fb2381ffffff,24.0,0.76
871f9509effffff,29.0,0.71
8739618a5ffffff,,
871866ac1ffffff,29.0,0.71
871861d42ffffff,,
87186b8e3ffffff,,
871844b8affffff,,
87186ba0effffff,23.0,0.77
871f868a9ffffff,,
871f9044affffff,43.0,0.57
871fb2424ffffff,,
871f95141ffffff,,
873961948ffffff,,
871f9ece2ffffff,,
871849881ffffff,34.0,0.66
871f86821ffffff,,
87186b986ffffff,,
87396676affffff,,
871844b02ffffff,,
871f9ed85ffffff,24.0,0.76
871849924ffffff,,
871f90465ffffff,,
871f9ed6affffff,32.5,0.675
871849909ffffff,,
871fb24acffffff,,
871f868c4ffffff,,
87396680dffffff,,
87186ba29ffffff,32.0,0.68
871844ba5ffffff,,
871fb256affffff,22.0,0.78
873961a8effffff,,
871f90508ffffff,,
8739668b0ffffff,,
87186baccffffff,,
871844c48ffffff,20.0,0.8
87194b643ffffff,,
871fb260dffffff,,
873961b31ffffff,,
87186b96bffffff,,
871f86806ffffff,,
871f9532affffff,,
871849a6affffff,,
871f905abffffff,,
871f86a0affffff,,
873966953ffffff,,
871844cebffffff,,
87194b6e6ffffff,,
871fb26b0ffffff,,
871849b0dffffff,,
871f9064effffff,49.0,0.51
871f86aadffffff,,
87186bc12ffffff,,
871844d8effffff,,
87194b789ffffff,30.0,0.7
871849866ffffff,,
87396192dffffff,,
871f95126ffffff,,
871fb2409ffffff,,
871fb2753ffffff,,
871f95470ffffff,,
871849bb0ffffff,,
871f906f1ffffff,,
871f86b50ffffff,,
873966a99ffffff,,
87186bcb5ffffff,,
871f95513ffffff,,
873961d1affffff,,
871849c53ffffff,,
871f90794ffffff,,
87186bd58ffffff,,
871844a44ffffff,,
8739666acffffff,,
87186b8c8ffffff,,
871f86763ffffff,,
871f90304ffffff,,
871fb2899ffffff,,
871f955b6ffffff,,
871f86c96ffffff,,
87186225affffff,,
87194b972ffffff,30.0,0.7
871f95659ffffff,,
871f908daffffff,,
873966c82ffffff,26.0,0.74
87194ba15ffffff,,
873966d25ffffff,,
871f9a51effffff,,
871f9ec24ffffff,20.5,0.795
87396188affffff,,
871f95083ffffff,25.0,0.75
871fb2366ffffff,32.0,0.68
871fb2a82ffffff,,
871f8205dffffff,,
871f90a20ffffff,,
87194bb5bffffff,34.0,0.66
871845160ffffff,,
871fb2b25ffffff,,
871f95842ffffff,,
871f82100ffffff,,
871f90ac3ffffff,33.666666666666664,0.6633333333333334
871845203ffffff,26.0,0.74
871f958e5ffffff,,
871f821a3ffffff,,
8718449a1ffffff,,
87194b39cffffff,,
873966609ffffff,,
871861c84ffffff,,
871f866c0ffffff,46.0,0.54
871f90261ffffff,,
87186b825ffffff,,
87397582effffff,,
87186c12affffff,28.0,0.72
871f90b66ffffff,,
871fb2c6bffffff,,
871f95988ffffff,,
871f90c09ffffff,19.0,0.81
871845349ffffff,,
871f9a7aaffffff,,
87186262cffffff,31.0,0.69
871f9eb81ffffff,,
871fb22c3ffffff,,
871fb2d0effffff,,
871f95a2bffffff,,
873975974ffffff,,
87186c270ffffff,,
871f90cacffffff,,
871fb2db1ffffff,,
871f95aceffffff,,
87186c313ffffff,,
871f95b71ffffff,,
87186c3b6ffffff,,
871f9a993ffffff,,
871f95c14ffffff,,
873975b5dffffff,,
871f824d2ffffff,,
873966566ffffff,,
871f8661dffffff,,
87186c459ffffff,,
871f82575ffffff,,
871f95d5affffff,,
87396c102ffffff,,
87187131effffff,28.8,0.7120000000000001
871fb30e0ffffff,,
87396c1a5ffffff,,
87186c642ffffff,,
871fb3183ffffff,,
87396c248ffffff,,
87186c6e5ffffff,26.0,0.74
871845861ffffff,28.307692307692307,0.7169230769230769
871f91121ffffff,52.0,0.48
871fb3226ffffff,,
871f9eadeffffff,,
873961744ffffff,50.0,0.5
871fb2220ffffff,,
871f82801ffffff,,
87396c2ebffffff,23.5,0.765
87186c788ffffff,,
871845904ffffff,27.0,0.73
871f9ad65ffffff,,
871fb32c9ffffff,,
871f828a4ffffff,36.333333333333336,0.6366666666666666
87396c38effffff,30.454545454545453,0.6954545454545454
87186c82bffffff,,
871f96089ffffff,,
871fb336cffffff,,
87396c431ffffff,,
87186c8ceffffff,,
8739664c3ffffff,,
87194b256ffffff,19.0,0.81
87184485bffffff,,
871f9011bffffff,,
871845a4affffff,,
871f9130affffff,40.0,0.6
871f9612cffffff,,
873962933ffffff,27.0,0.73
8718716f0ffffff,23.0,0.77
87396c4d4ffffff,54.0,0.46
87186c971ffffff,,
871845aedffffff,,
871f913adffffff,,
871fb34b2ffffff,,
871f82a8dffffff,,
87186ca14ffffff,,
8739616a1ffffff,30.5,0.695
871f91450ffffff,35.0,0.65
871845b90ffffff,52.0,0.48
871fb3555ffffff,,
871f96272ffffff,,
871f82b30ffffff,,
87396c61affffff,,
871f914f3ffffff,19.0,0.81
871845c33ffffff,,
871f96315ffffff,,
873962b1cffffff,,
87186cb5affffff,30.666666666666668,0.6933333333333332
871f91596ffffff,,
871845cd6ffffff,,
871fb369bffffff,,
871f82c76ffffff,,
873966420ffffff,,
871861a9bffffff,23.7,0.763
87396c760ffffff,,
87186305cffffff,,
871f9645bffffff,,
87396c803ffffff,,
871f82d19ffffff,,
87186cca0ffffff,21.0,0.79
871f916dcffffff,54.0,0.46
87396c8a6ffffff,,
871871ac2ffffff,,
873962d05ffffff,,
87186cd43ffffff,,
8718631a2ffffff,,
871fb3884ffffff,32.75,0.6725
871f965a1ffffff,,
871f9e998ffffff,,
871fb20daffffff,,
87396c949ffffff,,
871871b65ffffff,,
873962da8ffffff,,
871863245ffffff,,
871f91822ffffff,,
871f96644ffffff,,
8718632e8ffffff,,
871f918c5ffffff,,
87186810affffff,,
87186338bffffff,,
871f91968ffffff,,
871f9678affffff,,
871fb3a6dffffff,,
8718681adffffff,25.0,0.75
871844715ffffff,33.2,0.6679999999999999
871f86434ffffff,,
87396cb32ffffff,,
87186342effffff,,
871f9682dffffff,,
871fb3b10ffffff,,
871868250ffffff,,
873963034ffffff,,
87186d072ffffff,,
8718634d1ffffff,,
871f91aaeffffff,100.0,0.0
871f968d0ffffff,,
871fb3bb3ffffff,25.0,0.75
8718682f3ffffff,,
87186d115ffffff,,
871863574ffffff,59.5,0.405
871f9e8f5ffffff,41.5,0.585
87396155bffffff,,
871f94d54ffffff,,
871f96973ffffff,,
871fb3c56ffffff,,
871868396ffffff,34.0,0.66
87396cd1bffffff,,
871f96a16ffffff,,
87186d25bffffff,,
871fb3d9cffffff,,
8718684dcffffff,,
871948053ffffff,27.0,0.73
87186375dffffff,28.0,0.72
871f96b5cffffff,,
87186d3a1ffffff,,
871863800ffffff,44.72727272727273,0.5527272727272727
87186b4f6ffffff,,
87194b06dffffff,,
8739662daffffff,58.0,0.42
871861955ffffff,,
871f86391ffffff,,
871fb6db6ffffff,30.0,0.7
871868622ffffff,,
873963406ffffff,50.0,0.5
87186d444ffffff,,
8718638a3ffffff,,
873968228ffffff,,
871f96ca2ffffff,,
8718686c5ffffff,,
87396d04affffff,,
871863946ffffff,,
871f96d45ffffff,,
871f9e852ffffff,,
871f94cb1ffffff,,
871868768ffffff,,
871fb4028ffffff,,
87396d0edffffff,,
87396354cffffff,,
87186d58affffff,,
87396836effffff,,
87186880bffffff,,
871fb40cbffffff,22.5,0.775
87396d190ffffff,,
871948382ffffff,,
87186d62dffffff,,
871f92069ffffff,40.0,0.6
871863a8cffffff,,
8718688aeffffff,,
87186b453ffffff,,
871f862eeffffff,25.0,0.75
8718618b2ffffff,,
871fb6d13ffffff,,
871fb416effffff,,
87396d233ffffff,,
87186d6d0ffffff,40.0,0.6
871f9210cffffff,,
87184684cffffff,,
871868951ffffff,,
871fb4211ffffff,28.0,0.72
87396d2d6ffffff,,
873963735ffffff,,
87186d773ffffff,,
871fb42b4ffffff,29.0,0.71
87186d816ffffff,,
873961415ffffff,60.0,0.4
871f94c0effffff,,
871f92252ffffff,,
871863c75ffffff,,
871846992ffffff,44.5,0.555
87396d41cffffff,,
871f83932ffffff,40.0,0.6
871f922f5ffffff,,
871863d18ffffff,22.6,0.774
87396391effffff,,
87186d95cffffff,,
871f92398ffffff,,
87194d4d3ffffff,29.8,0.7020000000000001
871fb449dffffff,,
87396d562ffffff,,
871fb4540ffffff,20.0,0.8
87186b3b0ffffff,,
87184452cffffff,,
873966194ffffff,,
871f8624bffffff,,
871fb6c70ffffff,,
871868c80ffffff,,
87396d605ffffff,,
873963a64ffffff,,
87186daa2ffffff,,
871f924deffffff,,
873968886ffffff,,
87194d619ffffff,38.166666666666664,0.6183333333333334
871868d23ffffff,,
87396d6a8ffffff,,
87186db45ffffff,31.333333333333332,0.6866666666666668
871f92581ffffff,,
871f9e70cffffff,,
873961372ffffff,,
871f94b6bffffff,43.0,0.57
873968929ffffff,,
871fb4686ffffff,38.0,0.62
87396d74bffffff,,
873963baaffffff,,
871f92624ffffff,,
871fb4729ffffff,43.0,0.57
873963c4dffffff,,
87186dc8bffffff,,
87396d891ffffff,,
873963cf0ffffff,,
871948a83ffffff,,
87186dd2effffff,28.0,0.72
871f9276affffff,,
871844489ffffff,,
871fa348bffffff,40.5,0.595
87186b30dffffff,28.0,0.72
8739660f1ffffff,,
87186176cffffff,,
871f861a8ffffff,,
873968b12ffffff,,
87396d934ffffff,,
873963d93ffffff,,
871f9280dffffff,,
873968bb5ffffff,37.27272727272727,0.6272727272727273
871869052ffffff,,
871fb4912ffffff,,
871f928b0ffffff,,
871f9c451ffffff,,
8718690f5ffffff,,
871fb1dabffffff,,
871f94ac8ffffff,,
871fb49b5ffffff,34.6,0.654
871f92953ffffff,,
871fa6095ffffff,,
871f9c4f4ffffff,,
871869198ffffff,,
871fb4a58ffffff,25.0,0.75
871f84033ffffff,,
87396db1dffffff,,
871f840d6ffffff,,
871f92a99ffffff,,
87186e05dffffff,,
8718692deffffff,29.0,0.71
8739640c2ffffff,,
87396dc63ffffff,,
87396604effffff,57.0,0.43
87186b26affffff,,
8718616c9ffffff,,
871fb6b2affffff,,
871f86105ffffff,,
871fb4b9effffff,,
87186e100ffffff,,
871869381ffffff,,
873964165ffffff,,
87396dd06ffffff,,
871fb4c41ffffff,,
871f8421cffffff,,
87186e1a3ffffff,,
873964208ffffff,,
871869424ffffff,,
87396dda9ffffff,,
87396122cffffff,,
871849165ffffff,,
871fb1d08ffffff,,
871f94a25ffffff,,
871fb4ce4ffffff,,
871f92c82ffffff,,
87186e246ffffff,,
87396902affffff,85.25,0.1475
8739642abffffff,,
871f84362ffffff,,
871f92d25ffffff,,
871fb0008ffffff,,
87186e2e9ffffff,,
87396434effffff,43.5,0.565
87186956affffff,31.0,0.69
871f84405ffffff,,
871844343ffffff,,
871861626ffffff,,
871f86062ffffff,,
8719490e1ffffff,,
871fb00abffffff,,
87186e38cffffff,,
871fa650affffff,,
873969170ffffff,,
871f844a8ffffff,,
87186960dffffff,,
871949184ffffff,,
871fb014effffff,,
871fa65adffffff,15.0,0.85
873964494ffffff,,
871f8454bffffff,,
8718696b0ffffff,30.1,0.6990000000000001
8718663a5ffffff,38.666666666666664,0.6133333333333334
8718490c2ffffff,,
871f9e523ffffff,17.5,0.825
873961189ffffff,58.0,0.42
871fb1c65ffffff,,
871f94982ffffff,,
87186e4d2ffffff,,
871fa6650ffffff,,
871869753ffffff,,
8719492caffffff,,
871fb5013ffffff,,
871fb0294ffffff,,
87186e575ffffff,23.5,0.765
871fa66f3ffffff,,
